Vehicles,Hour,DayOfWeek,Month,Junction_2,Junction_3,Junction_4
64,22,6,1,0.0,0.0,0.0
64,23,6,1,0.0,0.0,0.0
57,0,0,1,0.0,0.0,0.0
50,1,0,1,0.0,0.0,0.0
41,2,0,1,0.0,0.0,0.0
41,3,0,1,0.0,0.0,0.0
36,4,0,1,0.0,0.0,0.0
36,5,0,1,0.0,0.0,0.0
42,6,0,1,0.0,0.0,0.0
41,7,0,1,0.0,0.0,0.0
50,8,0,1,0.0,0.0,0.0
59,9,0,1,0.0,0.0,0.0
83,10,0,1,0.0,0.0,0.0
93,11,0,1,0.0,0.0,0.0
84,12,0,1,0.0,0.0,0.0
83,13,0,1,0.0,0.0,0.0
93,14,0,1,0.0,0.0,0.0
92,15,0,1,0.0,0.0,0.0
85,16,0,1,0.0,0.0,0.0
78,17,0,1,0.0,0.0,0.0
85,18,0,1,0.0,0.0,0.0
93,19,0,1,0.0,0.0,0.0
94,20,0,1,0.0,0.0,0.0
92,21,0,1,0.0,0.0,0.0
88,22,0,1,0.0,0.0,0.0
79,23,0,1,0.0,0.0,0.0
69,0,1,1,0.0,0.0,0.0
60,1,1,1,0.0,0.0,0.0
56,2,1,1,0.0,0.0,0.0
49,3,1,1,0.0,0.0,0.0
45,4,1,1,0.0,0.0,0.0
37,5,1,1,0.0,0.0,0.0
39,6,1,1,0.0,0.0,0.0
48,7,1,1,0.0,0.0,0.0
52,8,1,1,0.0,0.0,0.0
64,9,1,1,0.0,0.0,0.0
75,10,1,1,0.0,0.0,0.0
77,11,1,1,0.0,0.0,0.0
86,12,1,1,0.0,0.0,0.0
77,13,1,1,0.0,0.0,0.0
83,14,1,1,0.0,0.0,0.0
84,15,1,1,0.0,0.0,0.0
80,16,1,1,0.0,0.0,0.0
78,17,1,1,0.0,0.0,0.0
81,18,1,1,0.0,0.0,0.0
84,19,1,1,0.0,0.0,0.0
82,20,1,1,0.0,0.0,0.0
84,21,1,1,0.0,0.0,0.0
79,22,1,1,0.0,0.0,0.0
76,23,1,1,0.0,0.0,0.0
67,0,2,1,0.0,0.0,0.0
56,1,2,1,0.0,0.0,0.0
52,2,2,1,0.0,0.0,0.0
52,3,2,1,0.0,0.0,0.0
40,4,2,1,0.0,0.0,0.0
35,5,2,1,0.0,0.0,0.0
39,6,2,1,0.0,0.0,0.0
40,7,2,1,0.0,0.0,0.0
48,8,2,1,0.0,0.0,0.0
56,9,2,1,0.0,0.0,0.0
67,10,2,1,0.0,0.0,0.0
75,11,2,1,0.0,0.0,0.0
76,12,2,1,0.0,0.0,0.0
67,13,2,1,0.0,0.0,0.0
79,14,2,1,0.0,0.0,0.0
76,15,2,1,0.0,0.0,0.0
75,16,2,1,0.0,0.0,0.0
65,17,2,1,0.0,0.0,0.0
85,18,2,1,0.0,0.0,0.0
82,19,2,1,0.0,0.0,0.0
82,20,2,1,0.0,0.0,0.0
82,21,2,1,0.0,0.0,0.0
75,22,2,1,0.0,0.0,0.0
67,23,2,1,0.0,0.0,0.0
66,0,3,1,0.0,0.0,0.0
61,1,3,1,0.0,0.0,0.0
53,2,3,1,0.0,0.0,0.0
52,3,3,1,0.0,0.0,0.0
42,4,3,1,0.0,0.0,0.0
37,5,3,1,0.0,0.0,0.0
37,6,3,1,0.0,0.0,0.0
36,7,3,1,0.0,0.0,0.0
37,8,3,1,0.0,0.0,0.0
45,9,3,1,0.0,0.0,0.0
48,10,3,1,0.0,0.0,0.0
48,11,3,1,0.0,0.0,0.0
57,12,3,1,0.0,0.0,0.0
53,13,3,1,0.0,0.0,0.0
61,14,3,1,0.0,0.0,0.0
56,15,3,1,0.0,0.0,0.0
55,16,3,1,0.0,0.0,0.0
62,17,3,1,0.0,0.0,0.0
70,18,3,1,0.0,0.0,0.0
83,19,3,1,0.0,0.0,0.0
77,20,3,1,0.0,0.0,0.0
88,21,3,1,0.0,0.0,0.0
80,22,3,1,0.0,0.0,0.0
70,23,3,1,0.0,0.0,0.0
66,0,4,1,0.0,0.0,0.0
57,1,4,1,0.0,0.0,0.0
52,2,4,1,0.0,0.0,0.0
49,3,4,1,0.0,0.0,0.0
45,4,4,1,0.0,0.0,0.0
38,5,4,1,0.0,0.0,0.0
39,6,4,1,0.0,0.0,0.0
37,7,4,1,0.0,0.0,0.0
41,8,4,1,0.0,0.0,0.0
54,9,4,1,0.0,0.0,0.0
65,10,4,1,0.0,0.0,0.0
64,11,4,1,0.0,0.0,0.0
66,12,4,1,0.0,0.0,0.0
62,13,4,1,0.0,0.0,0.0
70,14,4,1,0.0,0.0,0.0
77,15,4,1,0.0,0.0,0.0
67,16,4,1,0.0,0.0,0.0
66,17,4,1,0.0,0.0,0.0
76,18,4,1,0.0,0.0,0.0
77,19,4,1,0.0,0.0,0.0
76,20,4,1,0.0,0.0,0.0
72,21,4,1,0.0,0.0,0.0
63,22,4,1,0.0,0.0,0.0
66,23,4,1,0.0,0.0,0.0
57,0,5,1,0.0,0.0,0.0
57,1,5,1,0.0,0.0,0.0
46,2,5,1,0.0,0.0,0.0
38,3,5,1,0.0,0.0,0.0
31,4,5,1,0.0,0.0,0.0
29,5,5,1,0.0,0.0,0.0
27,6,5,1,0.0,0.0,0.0
30,7,5,1,0.0,0.0,0.0
31,8,5,1,0.0,0.0,0.0
35,9,5,1,0.0,0.0,0.0
42,10,5,1,0.0,0.0,0.0
43,11,5,1,0.0,0.0,0.0
45,12,5,1,0.0,0.0,0.0
41,13,5,1,0.0,0.0,0.0
44,14,5,1,0.0,0.0,0.0
38,15,5,1,0.0,0.0,0.0
44,16,5,1,0.0,0.0,0.0
49,17,5,1,0.0,0.0,0.0
55,18,5,1,0.0,0.0,0.0
64,19,5,1,0.0,0.0,0.0
82,20,5,1,0.0,0.0,0.0
70,21,5,1,0.0,0.0,0.0
68,22,5,1,0.0,0.0,0.0
61,23,5,1,0.0,0.0,0.0
57,0,6,1,0.0,0.0,0.0
45,1,6,1,0.0,0.0,0.0
38,2,6,1,0.0,0.0,0.0
34,3,6,1,0.0,0.0,0.0
29,4,6,1,0.0,0.0,0.0
29,5,6,1,0.0,0.0,0.0
29,6,6,1,0.0,0.0,0.0
28,7,6,1,0.0,0.0,0.0
36,8,6,1,0.0,0.0,0.0
43,9,6,1,0.0,0.0,0.0
44,10,6,1,0.0,0.0,0.0
44,11,6,1,0.0,0.0,0.0
50,12,6,1,0.0,0.0,0.0
39,13,6,1,0.0,0.0,0.0
42,14,6,1,0.0,0.0,0.0
44,15,6,1,0.0,0.0,0.0
41,16,6,1,0.0,0.0,0.0
43,17,6,1,0.0,0.0,0.0
56,18,6,1,0.0,0.0,0.0
58,19,6,1,0.0,0.0,0.0
61,20,6,1,0.0,0.0,0.0
63,21,6,1,0.0,0.0,0.0
54,22,6,1,0.0,0.0,0.0
57,23,6,1,0.0,0.0,0.0
53,0,0,1,0.0,0.0,0.0
49,1,0,1,0.0,0.0,0.0
45,2,0,1,0.0,0.0,0.0
50,3,0,1,0.0,0.0,0.0
48,4,0,1,0.0,0.0,0.0
47,5,0,1,0.0,0.0,0.0
49,6,0,1,0.0,0.0,0.0
51,7,0,1,0.0,0.0,0.0
59,8,0,1,0.0,0.0,0.0
72,9,0,1,0.0,0.0,0.0
83,10,0,1,0.0,0.0,0.0
88,11,0,1,0.0,0.0,0.0
90,12,0,1,0.0,0.0,0.0
79,13,0,1,0.0,0.0,0.0
87,14,0,1,0.0,0.0,0.0
95,15,0,1,0.0,0.0,0.0
88,16,0,1,0.0,0.0,0.0
85,17,0,1,0.0,0.0,0.0
91,18,0,1,0.0,0.0,0.0
97,19,0,1,0.0,0.0,0.0
112,20,0,1,0.0,0.0,0.0
93,21,0,1,0.0,0.0,0.0
93,22,0,1,0.0,0.0,0.0
81,23,0,1,0.0,0.0,0.0
71,0,1,1,0.0,0.0,0.0
67,1,1,1,0.0,0.0,0.0
59,2,1,1,0.0,0.0,0.0
56,3,1,1,0.0,0.0,0.0
48,4,1,1,0.0,0.0,0.0
41,5,1,1,0.0,0.0,0.0
47,6,1,1,0.0,0.0,0.0
48,7,1,1,0.0,0.0,0.0
53,8,1,1,0.0,0.0,0.0
62,9,1,1,0.0,0.0,0.0
90,10,1,1,0.0,0.0,0.0
98,11,1,1,0.0,0.0,0.0
93,12,1,1,0.0,0.0,0.0
83,13,1,1,0.0,0.0,0.0
94,14,1,1,0.0,0.0,0.0
87,15,1,1,0.0,0.0,0.0
84,16,1,1,0.0,0.0,0.0
79,17,1,1,0.0,0.0,0.0
85,18,1,1,0.0,0.0,0.0
89,19,1,1,0.0,0.0,0.0
92,20,1,1,0.0,0.0,0.0
89,21,1,1,0.0,0.0,0.0
84,22,1,1,0.0,0.0,0.0
75,23,1,1,0.0,0.0,0.0
69,0,2,2,0.0,0.0,0.0
60,1,2,2,0.0,0.0,0.0
57,2,2,2,0.0,0.0,0.0
48,3,2,2,0.0,0.0,0.0
45,4,2,2,0.0,0.0,0.0
36,5,2,2,0.0,0.0,0.0
39,6,2,2,0.0,0.0,0.0
40,7,2,2,0.0,0.0,0.0
48,8,2,2,0.0,0.0,0.0
61,9,2,2,0.0,0.0,0.0
71,10,2,2,0.0,0.0,0.0
72,11,2,2,0.0,0.0,0.0
76,12,2,2,0.0,0.0,0.0
69,13,2,2,0.0,0.0,0.0
77,14,2,2,0.0,0.0,0.0
76,15,2,2,0.0,0.0,0.0
76,16,2,2,0.0,0.0,0.0
76,17,2,2,0.0,0.0,0.0
78,18,2,2,0.0,0.0,0.0
83,19,2,2,0.0,0.0,0.0
85,20,2,2,0.0,0.0,0.0
100,21,2,2,0.0,0.0,0.0
91,22,2,2,0.0,0.0,0.0
82,23,2,2,0.0,0.0,0.0
74,0,3,2,0.0,0.0,0.0
64,1,3,2,0.0,0.0,0.0
59,2,3,2,0.0,0.0,0.0
48,3,3,2,0.0,0.0,0.0
44,4,3,2,0.0,0.0,0.0
43,5,3,2,0.0,0.0,0.0
43,6,3,2,0.0,0.0,0.0
51,7,3,2,0.0,0.0,0.0
53,8,3,2,0.0,0.0,0.0
59,9,3,2,0.0,0.0,0.0
74,10,3,2,0.0,0.0,0.0
100,11,3,2,0.0,0.0,0.0
103,12,3,2,0.0,0.0,0.0
88,13,3,2,0.0,0.0,0.0
89,14,3,2,0.0,0.0,0.0
90,15,3,2,0.0,0.0,0.0
84,16,3,2,0.0,0.0,0.0
85,17,3,2,0.0,0.0,0.0
94,18,3,2,0.0,0.0,0.0
93,19,3,2,0.0,0.0,0.0
91,20,3,2,0.0,0.0,0.0
88,21,3,2,0.0,0.0,0.0
90,22,3,2,0.0,0.0,0.0
83,23,3,2,0.0,0.0,0.0
73,0,4,2,0.0,0.0,0.0
61,1,4,2,0.0,0.0,0.0
56,2,4,2,0.0,0.0,0.0
50,3,4,2,0.0,0.0,0.0
45,4,4,2,0.0,0.0,0.0
38,5,4,2,0.0,0.0,0.0
39,6,4,2,0.0,0.0,0.0
43,7,4,2,0.0,0.0,0.0
55,8,4,2,0.0,0.0,0.0
64,9,4,2,0.0,0.0,0.0
74,10,4,2,0.0,0.0,0.0
77,11,4,2,0.0,0.0,0.0
79,12,4,2,0.0,0.0,0.0
70,13,4,2,0.0,0.0,0.0
75,14,4,2,0.0,0.0,0.0
77,15,4,2,0.0,0.0,0.0
73,16,4,2,0.0,0.0,0.0
71,17,4,2,0.0,0.0,0.0
72,18,4,2,0.0,0.0,0.0
79,19,4,2,0.0,0.0,0.0
77,20,4,2,0.0,0.0,0.0
77,21,4,2,0.0,0.0,0.0
74,22,4,2,0.0,0.0,0.0
73,23,4,2,0.0,0.0,0.0
64,0,5,2,0.0,0.0,0.0
55,1,5,2,0.0,0.0,0.0
51,2,5,2,0.0,0.0,0.0
41,3,5,2,0.0,0.0,0.0
35,4,5,2,0.0,0.0,0.0
32,5,5,2,0.0,0.0,0.0
33,6,5,2,0.0,0.0,0.0
35,7,5,2,0.0,0.0,0.0
39,8,5,2,0.0,0.0,0.0
43,9,5,2,0.0,0.0,0.0
47,10,5,2,0.0,0.0,0.0
51,11,5,2,0.0,0.0,0.0
52,12,5,2,0.0,0.0,0.0
48,13,5,2,0.0,0.0,0.0
44,14,5,2,0.0,0.0,0.0
44,15,5,2,0.0,0.0,0.0
51,16,5,2,0.0,0.0,0.0
47,17,5,2,0.0,0.0,0.0
50,18,5,2,0.0,0.0,0.0
59,19,5,2,0.0,0.0,0.0
62,20,5,2,0.0,0.0,0.0
64,21,5,2,0.0,0.0,0.0
62,22,5,2,0.0,0.0,0.0
59,23,5,2,0.0,0.0,0.0
50,0,6,2,0.0,0.0,0.0
41,1,6,2,0.0,0.0,0.0
35,2,6,2,0.0,0.0,0.0
33,3,6,2,0.0,0.0,0.0
33,4,6,2,0.0,0.0,0.0
31,5,6,2,0.0,0.0,0.0
29,6,6,2,0.0,0.0,0.0
33,7,6,2,0.0,0.0,0.0
34,8,6,2,0.0,0.0,0.0
44,9,6,2,0.0,0.0,0.0
45,10,6,2,0.0,0.0,0.0
43,11,6,2,0.0,0.0,0.0
44,12,6,2,0.0,0.0,0.0
46,13,6,2,0.0,0.0,0.0
43,14,6,2,0.0,0.0,0.0
46,15,6,2,0.0,0.0,0.0
44,16,6,2,0.0,0.0,0.0
44,17,6,2,0.0,0.0,0.0
53,18,6,2,0.0,0.0,0.0
58,19,6,2,0.0,0.0,0.0
56,20,6,2,0.0,0.0,0.0
63,21,6,2,0.0,0.0,0.0
59,22,6,2,0.0,0.0,0.0
61,23,6,2,0.0,0.0,0.0
52,0,0,2,0.0,0.0,0.0
43,1,0,2,0.0,0.0,0.0
41,2,0,2,0.0,0.0,0.0
41,3,0,2,0.0,0.0,0.0
33,4,0,2,0.0,0.0,0.0
33,5,0,2,0.0,0.0,0.0
33,6,0,2,0.0,0.0,0.0
44,7,0,2,0.0,0.0,0.0
45,8,0,2,0.0,0.0,0.0
56,9,0,2,0.0,0.0,0.0
89,10,0,2,0.0,0.0,0.0
93,11,0,2,0.0,0.0,0.0
95,12,0,2,0.0,0.0,0.0
82,13,0,2,0.0,0.0,0.0
95,14,0,2,0.0,0.0,0.0
93,15,0,2,0.0,0.0,0.0
89,16,0,2,0.0,0.0,0.0
82,17,0,2,0.0,0.0,0.0
89,18,0,2,0.0,0.0,0.0
93,19,0,2,0.0,0.0,0.0
97,20,0,2,0.0,0.0,0.0
91,21,0,2,0.0,0.0,0.0
89,22,0,2,0.0,0.0,0.0
81,23,0,2,0.0,0.0,0.0
72,0,1,2,0.0,0.0,0.0
64,1,1,2,0.0,0.0,0.0
56,2,1,2,0.0,0.0,0.0
52,3,1,2,0.0,0.0,0.0
45,4,1,2,0.0,0.0,0.0
39,5,1,2,0.0,0.0,0.0
44,6,1,2,0.0,0.0,0.0
48,7,1,2,0.0,0.0,0.0
55,8,1,2,0.0,0.0,0.0
60,9,1,2,0.0,0.0,0.0
73,10,1,2,0.0,0.0,0.0
84,11,1,2,0.0,0.0,0.0
79,12,1,2,0.0,0.0,0.0
72,13,1,2,0.0,0.0,0.0
88,14,1,2,0.0,0.0,0.0
89,15,1,2,0.0,0.0,0.0
79,16,1,2,0.0,0.0,0.0
77,17,1,2,0.0,0.0,0.0
83,18,1,2,0.0,0.0,0.0
90,19,1,2,0.0,0.0,0.0
84,20,1,2,0.0,0.0,0.0
79,21,1,2,0.0,0.0,0.0
78,22,1,2,0.0,0.0,0.0
71,23,1,2,0.0,0.0,0.0
70,0,2,2,0.0,0.0,0.0
58,1,2,2,0.0,0.0,0.0
50,2,2,2,0.0,0.0,0.0
49,3,2,2,0.0,0.0,0.0
44,4,2,2,0.0,0.0,0.0
34,5,2,2,0.0,0.0,0.0
39,6,2,2,0.0,0.0,0.0
47,7,2,2,0.0,0.0,0.0
51,8,2,2,0.0,0.0,0.0
59,9,2,2,0.0,0.0,0.0
77,10,2,2,0.0,0.0,0.0
81,11,2,2,0.0,0.0,0.0
78,12,2,2,0.0,0.0,0.0
77,13,2,2,0.0,0.0,0.0
84,14,2,2,0.0,0.0,0.0
80,15,2,2,0.0,0.0,0.0
78,16,2,2,0.0,0.0,0.0
72,17,2,2,0.0,0.0,0.0
77,18,2,2,0.0,0.0,0.0
80,19,2,2,0.0,0.0,0.0
83,20,2,2,0.0,0.0,0.0
82,21,2,2,0.0,0.0,0.0
81,22,2,2,0.0,0.0,0.0
74,23,2,2,0.0,0.0,0.0
63,0,3,2,0.0,0.0,0.0
57,1,3,2,0.0,0.0,0.0
53,2,3,2,0.0,0.0,0.0
49,3,3,2,0.0,0.0,0.0
40,4,3,2,0.0,0.0,0.0
35,5,3,2,0.0,0.0,0.0
40,6,3,2,0.0,0.0,0.0
45,7,3,2,0.0,0.0,0.0
50,8,3,2,0.0,0.0,0.0
57,9,3,2,0.0,0.0,0.0
76,10,3,2,0.0,0.0,0.0
105,11,3,2,0.0,0.0,0.0
93,12,3,2,0.0,0.0,0.0
81,13,3,2,0.0,0.0,0.0
90,14,3,2,0.0,0.0,0.0
86,15,3,2,0.0,0.0,0.0
81,16,3,2,0.0,0.0,0.0
77,17,3,2,0.0,0.0,0.0
87,18,3,2,0.0,0.0,0.0
95,19,3,2,0.0,0.0,0.0
94,20,3,2,0.0,0.0,0.0
92,21,3,2,0.0,0.0,0.0
88,22,3,2,0.0,0.0,0.0
74,23,3,2,0.0,0.0,0.0
74,0,4,2,0.0,0.0,0.0
63,1,4,2,0.0,0.0,0.0
53,2,4,2,0.0,0.0,0.0
50,3,4,2,0.0,0.0,0.0
44,4,4,2,0.0,0.0,0.0
40,5,4,2,0.0,0.0,0.0
44,6,4,2,0.0,0.0,0.0
46,7,4,2,0.0,0.0,0.0
51,8,4,2,0.0,0.0,0.0
64,9,4,2,0.0,0.0,0.0
76,10,4,2,0.0,0.0,0.0
85,11,4,2,0.0,0.0,0.0
80,12,4,2,0.0,0.0,0.0
71,13,4,2,0.0,0.0,0.0
79,14,4,2,0.0,0.0,0.0
79,15,4,2,0.0,0.0,0.0
73,16,4,2,0.0,0.0,0.0
68,17,4,2,0.0,0.0,0.0
68,18,4,2,0.0,0.0,0.0
77,19,4,2,0.0,0.0,0.0
78,20,4,2,0.0,0.0,0.0
81,21,4,2,0.0,0.0,0.0
80,22,4,2,0.0,0.0,0.0
70,23,4,2,0.0,0.0,0.0
64,0,5,2,0.0,0.0,0.0
56,1,5,2,0.0,0.0,0.0
47,2,5,2,0.0,0.0,0.0
42,3,5,2,0.0,0.0,0.0
35,4,5,2,0.0,0.0,0.0
31,5,5,2,0.0,0.0,0.0
29,6,5,2,0.0,0.0,0.0
32,7,5,2,0.0,0.0,0.0
30,8,5,2,0.0,0.0,0.0
41,9,5,2,0.0,0.0,0.0
44,10,5,2,0.0,0.0,0.0
46,11,5,2,0.0,0.0,0.0
44,12,5,2,0.0,0.0,0.0
41,13,5,2,0.0,0.0,0.0
40,14,5,2,0.0,0.0,0.0
45,15,5,2,0.0,0.0,0.0
41,16,5,2,0.0,0.0,0.0
43,17,5,2,0.0,0.0,0.0
45,18,5,2,0.0,0.0,0.0
54,19,5,2,0.0,0.0,0.0
56,20,5,2,0.0,0.0,0.0
57,21,5,2,0.0,0.0,0.0
56,22,5,2,0.0,0.0,0.0
52,23,5,2,0.0,0.0,0.0
43,0,6,2,0.0,0.0,0.0
37,1,6,2,0.0,0.0,0.0
37,2,6,2,0.0,0.0,0.0
32,3,6,2,0.0,0.0,0.0
31,4,6,2,0.0,0.0,0.0
26,5,6,2,0.0,0.0,0.0
26,6,6,2,0.0,0.0,0.0
27,7,6,2,0.0,0.0,0.0
31,8,6,2,0.0,0.0,0.0
40,9,6,2,0.0,0.0,0.0
41,10,6,2,0.0,0.0,0.0
48,11,6,2,0.0,0.0,0.0
44,12,6,2,0.0,0.0,0.0
41,13,6,2,0.0,0.0,0.0
42,14,6,2,0.0,0.0,0.0
44,15,6,2,0.0,0.0,0.0
44,16,6,2,0.0,0.0,0.0
47,17,6,2,0.0,0.0,0.0
50,18,6,2,0.0,0.0,0.0
57,19,6,2,0.0,0.0,0.0
55,20,6,2,0.0,0.0,0.0
59,21,6,2,0.0,0.0,0.0
62,22,6,2,0.0,0.0,0.0
58,23,6,2,0.0,0.0,0.0
51,0,0,2,0.0,0.0,0.0
47,1,0,2,0.0,0.0,0.0
41,2,0,2,0.0,0.0,0.0
40,3,0,2,0.0,0.0,0.0
37,4,0,2,0.0,0.0,0.0
37,5,0,2,0.0,0.0,0.0
40,6,0,2,0.0,0.0,0.0
47,7,0,2,0.0,0.0,0.0
46,8,0,2,0.0,0.0,0.0
57,9,0,2,0.0,0.0,0.0
85,10,0,2,0.0,0.0,0.0
96,11,0,2,0.0,0.0,0.0
88,12,0,2,0.0,0.0,0.0
80,13,0,2,0.0,0.0,0.0
143,14,0,2,0.0,0.0,0.0
134,15,0,2,0.0,0.0,0.0
134,16,0,2,0.0,0.0,0.0
135,17,0,2,0.0,0.0,0.0
141,18,0,2,0.0,0.0,0.0
156,19,0,2,0.0,0.0,0.0
110,20,0,2,0.0,0.0,0.0
96,21,0,2,0.0,0.0,0.0
85,22,0,2,0.0,0.0,0.0
76,23,0,2,0.0,0.0,0.0
67,0,1,2,0.0,0.0,0.0
59,1,1,2,0.0,0.0,0.0
53,2,1,2,0.0,0.0,0.0
48,3,1,2,0.0,0.0,0.0
41,4,1,2,0.0,0.0,0.0
39,5,1,2,0.0,0.0,0.0
35,6,1,2,0.0,0.0,0.0
44,7,1,2,0.0,0.0,0.0
46,8,1,2,0.0,0.0,0.0
55,9,1,2,0.0,0.0,0.0
71,10,1,2,0.0,0.0,0.0
76,11,1,2,0.0,0.0,0.0
76,12,1,2,0.0,0.0,0.0
67,13,1,2,0.0,0.0,0.0
80,14,1,2,0.0,0.0,0.0
79,15,1,2,0.0,0.0,0.0
75,16,1,2,0.0,0.0,0.0
77,17,1,2,0.0,0.0,0.0
73,18,1,2,0.0,0.0,0.0
80,19,1,2,0.0,0.0,0.0
79,20,1,2,0.0,0.0,0.0
73,21,1,2,0.0,0.0,0.0
76,22,1,2,0.0,0.0,0.0
65,23,1,2,0.0,0.0,0.0
68,0,2,2,0.0,0.0,0.0
56,1,2,2,0.0,0.0,0.0
50,2,2,2,0.0,0.0,0.0
47,3,2,2,0.0,0.0,0.0
37,4,2,2,0.0,0.0,0.0
35,5,2,2,0.0,0.0,0.0
34,6,2,2,0.0,0.0,0.0
42,7,2,2,0.0,0.0,0.0
45,8,2,2,0.0,0.0,0.0
54,9,2,2,0.0,0.0,0.0
82,10,2,2,0.0,0.0,0.0
85,11,2,2,0.0,0.0,0.0
86,12,2,2,0.0,0.0,0.0
75,13,2,2,0.0,0.0,0.0
82,14,2,2,0.0,0.0,0.0
85,15,2,2,0.0,0.0,0.0
77,16,2,2,0.0,0.0,0.0
73,17,2,2,0.0,0.0,0.0
79,18,2,2,0.0,0.0,0.0
82,19,2,2,0.0,0.0,0.0
83,20,2,2,0.0,0.0,0.0
83,21,2,2,0.0,0.0,0.0
82,22,2,2,0.0,0.0,0.0
73,23,2,2,0.0,0.0,0.0
69,0,3,2,0.0,0.0,0.0
55,1,3,2,0.0,0.0,0.0
53,2,3,2,0.0,0.0,0.0
47,3,3,2,0.0,0.0,0.0
38,4,3,2,0.0,0.0,0.0
39,5,3,2,0.0,0.0,0.0
42,6,3,2,0.0,0.0,0.0
46,7,3,2,0.0,0.0,0.0
48,8,3,2,0.0,0.0,0.0
57,9,3,2,0.0,0.0,0.0
67,10,3,2,0.0,0.0,0.0
81,11,3,2,0.0,0.0,0.0
76,12,3,2,0.0,0.0,0.0
70,13,3,2,0.0,0.0,0.0
79,14,3,2,0.0,0.0,0.0
80,15,3,2,0.0,0.0,0.0
74,16,3,2,0.0,0.0,0.0
69,17,3,2,0.0,0.0,0.0
68,18,3,2,0.0,0.0,0.0
81,19,3,2,0.0,0.0,0.0
84,20,3,2,0.0,0.0,0.0
86,21,3,2,0.0,0.0,0.0
79,22,3,2,0.0,0.0,0.0
73,23,3,2,0.0,0.0,0.0
67,0,4,2,0.0,0.0,0.0
56,1,4,2,0.0,0.0,0.0
51,2,4,2,0.0,0.0,0.0
47,3,4,2,0.0,0.0,0.0
41,4,4,2,0.0,0.0,0.0
32,5,4,2,0.0,0.0,0.0
37,6,4,2,0.0,0.0,0.0
46,7,4,2,0.0,0.0,0.0
42,8,4,2,0.0,0.0,0.0
50,9,4,2,0.0,0.0,0.0
62,10,4,2,0.0,0.0,0.0
72,11,4,2,0.0,0.0,0.0
80,12,4,2,0.0,0.0,0.0
71,13,4,2,0.0,0.0,0.0
72,14,4,2,0.0,0.0,0.0
71,15,4,2,0.0,0.0,0.0
67,16,4,2,0.0,0.0,0.0
67,17,4,2,0.0,0.0,0.0
76,18,4,2,0.0,0.0,0.0
79,19,4,2,0.0,0.0,0.0
82,20,4,2,0.0,0.0,0.0
79,21,4,2,0.0,0.0,0.0
67,22,4,2,0.0,0.0,0.0
67,23,4,2,0.0,0.0,0.0
60,0,5,2,0.0,0.0,0.0
54,1,5,2,0.0,0.0,0.0
47,2,5,2,0.0,0.0,0.0
42,3,5,2,0.0,0.0,0.0
35,4,5,2,0.0,0.0,0.0
33,5,5,2,0.0,0.0,0.0
33,6,5,2,0.0,0.0,0.0
33,7,5,2,0.0,0.0,0.0
42,8,5,2,0.0,0.0,0.0
41,9,5,2,0.0,0.0,0.0
69,10,5,2,0.0,0.0,0.0
64,11,5,2,0.0,0.0,0.0
57,12,5,2,0.0,0.0,0.0
55,13,5,2,0.0,0.0,0.0
53,14,5,2,0.0,0.0,0.0
53,15,5,2,0.0,0.0,0.0
49,16,5,2,0.0,0.0,0.0
54,17,5,2,0.0,0.0,0.0
55,18,5,2,0.0,0.0,0.0
59,19,5,2,0.0,0.0,0.0
63,20,5,2,0.0,0.0,0.0
59,21,5,2,0.0,0.0,0.0
57,22,5,2,0.0,0.0,0.0
59,23,5,2,0.0,0.0,0.0
55,0,6,2,0.0,0.0,0.0
44,1,6,2,0.0,0.0,0.0
36,2,6,2,0.0,0.0,0.0
37,3,6,2,0.0,0.0,0.0
31,4,6,2,0.0,0.0,0.0
29,5,6,2,0.0,0.0,0.0
31,6,6,2,0.0,0.0,0.0
31,7,6,2,0.0,0.0,0.0
35,8,6,2,0.0,0.0,0.0
45,9,6,2,0.0,0.0,0.0
52,10,6,2,0.0,0.0,0.0
46,11,6,2,0.0,0.0,0.0
49,12,6,2,0.0,0.0,0.0
49,13,6,2,0.0,0.0,0.0
44,14,6,2,0.0,0.0,0.0
45,15,6,2,0.0,0.0,0.0
46,16,6,2,0.0,0.0,0.0
50,17,6,2,0.0,0.0,0.0
52,18,6,2,0.0,0.0,0.0
61,19,6,2,0.0,0.0,0.0
57,20,6,2,0.0,0.0,0.0
61,21,6,2,0.0,0.0,0.0
62,22,6,2,0.0,0.0,0.0
59,23,6,2,0.0,0.0,0.0
50,0,0,2,0.0,0.0,0.0
42,1,0,2,0.0,0.0,0.0
46,2,0,2,0.0,0.0,0.0
39,3,0,2,0.0,0.0,0.0
35,4,0,2,0.0,0.0,0.0
36,5,0,2,0.0,0.0,0.0
41,6,0,2,0.0,0.0,0.0
47,7,0,2,0.0,0.0,0.0
46,8,0,2,0.0,0.0,0.0
61,9,0,2,0.0,0.0,0.0
72,10,0,2,0.0,0.0,0.0
84,11,0,2,0.0,0.0,0.0
102,12,0,2,0.0,0.0,0.0
88,13,0,2,0.0,0.0,0.0
99,14,0,2,0.0,0.0,0.0
103,15,0,2,0.0,0.0,0.0
89,16,0,2,0.0,0.0,0.0
86,17,0,2,0.0,0.0,0.0
90,18,0,2,0.0,0.0,0.0
98,19,0,2,0.0,0.0,0.0
95,20,0,2,0.0,0.0,0.0
94,21,0,2,0.0,0.0,0.0
90,22,0,2,0.0,0.0,0.0
81,23,0,2,0.0,0.0,0.0
